qacc	Entry	qlen	slen	length	score	bitscore	evalue	pident	nident	mismatch	positive	gaps	gapopen	Tax_ID	stitle
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_114052	429	1461	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	228	Pseudoalteromonas haloplanktis strain NBRC 102225 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_113605	429	1461	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	227	Pseudoalteromonas carrageenovora strain NBRC 12985 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_126232	429	1439	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	1081601	Pseudoalteromonas hodoensis strain H7 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_025139	429	1446	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	152297	Pseudoalteromonas issachenkonii strain KMM 3549 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_041787	429	1464	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain IAM 14160 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_114547	429	1491	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain KMM 458 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:25062:3740	NR_044867	429	1428	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	43660	Pseudoalteromonas undina strain NCIMB 2128 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_148755	429	1540	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	314275	Alteromonas mediterranea strain DE 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_148754	429	1529	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	314275	Alteromonas mediterranea strain DE 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_043977	429	1460	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	398035	Alteromonas tagae strain BCRC 17571 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_114053	429	1458	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	28108	Alteromonas macleodii strain NBRC 102226 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_025260	429	1489	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	203795	Alteromonas marina strain SW-47 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_037127	429	1492	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	28108	Alteromonas macleodii strain 107 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_148753	429	1533	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	314275	Alteromonas mediterranea strain DE 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_148752	429	1533	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	314275	Alteromonas mediterranea strain DE 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_145589	429	1455	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	715451	Alteromonas naphthalenivorans strain SN2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:24067:3743	NR_043100	429	1466	429	423	782.0	0.0	99.53399999999999	427	2	427	0	0	287094	Alteromonas addita strain R10SW13 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_156912	404	1413	411	147	272.0	9.989999999999999e-73	79.075	325	75	325	11	10	1450156	Defluviitalea raffinosedens strain A6 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117912	404	1495	411	147	272.0	9.989999999999999e-73	79.075	325	75	325	11	11	879970	Defluviitalea saccharophila strain LIND6LT2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_148837	404	1520	409	146	270.0	3.589999999999999e-72	78.973	323	76	323	10	10	1675854	Abyssivirga alkaniphila strain L81 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117645	404	1444	409	146	270.0	3.589999999999999e-72	78.973	323	76	323	10	10	1185412	Vallitalea guaymasensis strain Ra1766G1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_108636	404	1497	408	146	270.0	3.589999999999999e-72	78.922	322	78	322	8	8	682400	Natranaerovirga pectinivora strain AP3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117690	404	1499	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117689	404	1518	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117688	404	1500	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_117687	404	1500	406	140	259.0	7.78e-69	78.325	318	84	318	4	4	36849	Oxobacter pfennigii strain DSM 3222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20071:3754	NR_025390	404	1487	408	137	254.0	3.62e-67	78.186	319	81	319	8	8	115544	Parasporobacterium paucivorans strain SYR1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_043652	406	1447	406	231	427.0	2.0299999999999997e-119	85.714	348	56	348	2	1	349750	Sneathiella chinensis strain CBMAI 737 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_114245	406	1420	406	230	425.0	7.289999999999999e-119	85.46799999999999	347	57	347	2	1	349750	Sneathiella chinensis strain NBRC 103408 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_135874	406	1385	409	228	422.0	9.429999999999998e-118	85.575	350	51	350	8	7	1619507	Pseudoseohaeicola caenipelagi strain BS-W13 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_136446	406	1428	407	228	422.0	9.429999999999998e-118	85.50399999999999	348	55	348	4	3	1461694	Pseudooceanicola atlanticus strain 22II-S11g 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_152712	406	1390	410	225	416.0	4.389999999999999e-116	85.366	350	50	350	10	9	1849019	Litorisediminivivens gilvus strain YSM-17 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_134204	406	1413	410	225	416.0	4.389999999999999e-116	85.366	350	50	350	10	9	1342299	Sulfitobacter geojensis strain MM-124 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_074186	406	1469	408	225	416.0	4.389999999999999e-116	85.294	348	55	348	5	5	648757	Rhodomicrobium vannielii ATCC 17100 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_125460	406	1321	410	225	416.0	4.389999999999999e-116	85.366	350	50	350	10	9	1246864	Sulfitobacter porphyrae strain SCM-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_132292	406	1408	409	225	416.0	4.389999999999999e-116	85.33	349	52	349	8	8	1155801	Taonella mepensis strain H1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:14635:3765	NR_117048	406	1343	408	225	416.0	4.389999999999999e-116	85.294	348	55	348	5	5	1202716	Rhodomicrobium udaipurense strain JA643 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_043547	404	1400	404	401	741.0	0.0	99.75200000000001	403	1	403	0	0	335975	Sulfitobacter litoralis strain Iso 3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_125460	404	1321	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	1246864	Sulfitobacter porphyrae strain SCM-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_115917	404	1307	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	218673	Sulfitobacter dubius strain LMG20555 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_115898	404	1307	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	225422	Sulfitobacter indolifex strain DSM 14862 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_025691	404	1430	404	383	708.0	0.0	98.26700000000001	397	7	397	0	0	218673	Sulfitobacter dubius strain KMM 3554 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_134206	404	1411	404	377	697.0	0.0	97.772	395	9	395	0	0	1342301	Sulfitobacter noctilucicola strain NB-77 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_134204	404	1413	404	377	697.0	0.0	97.772	395	9	395	0	0	1342299	Sulfitobacter geojensis strain MM-124 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_102909	404	1452	404	377	697.0	0.0	97.772	395	9	395	0	0	375451	Roseobacter denitrificans OCh 114 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_136874	404	1321	404	377	697.0	0.0	97.772	395	9	395	0	0	1499314	Sulfitobacter pacificus strain SCM2-10 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:17823:3824	NR_115907	404	1307	404	377	697.0	0.0	97.772	395	9	395	0	0	2434	Roseobacter denitrificans strain NBRC15277 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_109065	429	1429	429	402	743.0	0.0	97.902	420	9	420	0	0	889488	Zhongshania borealis strain CL-AS9 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_108452	429	1501	429	399	737.0	0.0	97.669	419	10	419	0	0	641783	Zhongshania guokunii strain ZS6-22 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_126306	429	1403	429	396	732.0	0.0	97.436	418	11	418	0	0	1470434	Zhongshania aliphaticivorans strain SM-2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_108450	429	1501	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	641702	Zhongshania antarctica strain ZS5-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_118015	429	1495	430	372	688.0	0.0	95.581	411	17	411	2	2	354246	Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_042454	429	1452	430	372	688.0	0.0	95.581	411	17	411	2	2	354246	Spongiibacter marinus strain HAL40b 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_118016	429	1495	429	363	671.0	0.0	94.87200000000001	407	22	407	0	0	1122224	Spongiibacter marinus DSM 19753 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_042990	429	1470	429	363	671.0	0.0	94.87200000000001	407	22	407	0	0	354246	Spongiibacter marinus strain 5IX/A01/131 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_118017	429	1497	430	354	654.0	0.0	94.186	405	23	405	2	2	454602	Spongiibacter tropicus strain DSM 19543 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:18874:3851	NR_116117	429	1406	430	354	654.0	0.0	94.186	405	23	405	2	2	454602	Spongiibacter tropicus strain CL-CB221 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_133732	429	1496	431	396	732.0	0.0	97.448	420	7	420	4	4	1354731	Colwellia meonggei strain MA1-3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_116850	429	1463	429	396	732.0	0.0	97.436	418	11	418	0	0	641665	Colwellia chukchiensis strain BCw111 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_151990	429	1465	431	390	721.0	0.0	96.984	418	9	418	4	4	1820336	Colwellia sediminilitoris strain YSM-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_043462	429	1501	429	389	719.0	0.0	96.97	416	12	416	1	1	326537	Colwellia polaris strain 539=7 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_156046	429	1463	432	387	715.0	0.0	96.759	418	8	418	6	6	1888913	Colwellia mytili strain RA2-7 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_043509	429	1496	431	387	715.0	0.0	96.75200000000001	417	10	417	4	4	329993	Colwellia aestuarii strain SMK-10 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_157014	429	1510	432	385	712.0	0.0	96.52799999999999	417	12	417	3	3	1911682	Colwellia agarivorans strain QM50 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_159245	429	1537	431	384	710.0	0.0	96.52	416	11	416	4	4	1967665	Colwellia beringensis strain NB097-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_134008	429	1408	429	372	688.0	0.0	95.571	410	19	410	0	0	1195759	Colwellia aquaemaris strain S1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:13852:3864	NR_116385	429	1507	431	360	665.0	0.0	94.664	408	19	408	4	4	517723	Colwellia asteriadis strain KMD 002 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_044837	429	1462	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	1117315	Pseudoalteromonas haloplanktis ATCC 14393 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_114188	429	1461	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	28109	Pseudoalteromonas nigrifaciens strain NBRC 103036 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_025654	429	1506	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_025509	429	1505	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_114436	429	1458	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_028722	429	1494	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_026222	429	1436	429	426	787.0	0.0	99.76700000000001	428	1	428	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_114049	429	1461	426	424	784.0	0.0	99.765	425	1	425	0	0	28107	Pseudoalteromonas espejiana strain NBRC 102222 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_114191	429	1393	426	423	782.0	0.0	99.765	425	1	425	0	0	43660	Pseudoalteromonas undina strain NBRC 103039 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:20136:3875	NR_114187	429	1459	426	423	782.0	0.0	99.765	425	1	425	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain NBRC 103034 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_109065	429	1429	429	399	737.0	0.0	97.669	419	10	419	0	0	889488	Zhongshania borealis strain CL-AS9 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_108452	429	1501	429	396	732.0	0.0	97.436	418	11	418	0	0	641783	Zhongshania guokunii strain ZS6-22 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_126306	429	1403	429	393	726.0	0.0	97.20299999999999	417	12	417	0	0	1470434	Zhongshania aliphaticivorans strain SM-2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_108450	429	1501	429	390	721.0	0.0	96.97	416	13	416	0	0	641702	Zhongshania antarctica strain ZS5-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_118015	429	1495	430	360	665.0	0.0	94.65100000000001	407	21	407	2	2	354246	Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_042454	429	1452	430	360	665.0	0.0	94.65100000000001	407	21	407	2	2	354246	Spongiibacter marinus strain HAL40b 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_118016	429	1495	429	354	654.0	0.0	94.17200000000001	404	25	404	0	0	1122224	Spongiibacter marinus DSM 19753 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_042990	429	1470	429	354	654.0	0.0	94.17200000000001	404	25	404	0	0	354246	Spongiibacter marinus strain 5IX/A01/131 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_118017	429	1497	430	342	632.0	0.0	93.256	401	27	401	2	2	454602	Spongiibacter tropicus strain DSM 19543 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:7724:3887	NR_116117	429	1406	430	342	632.0	0.0	93.256	401	27	401	2	2	454602	Spongiibacter tropicus strain CL-CB221 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_044837	429	1462	429	399	737.0	0.0	97.669	419	10	419	0	0	1117315	Pseudoalteromonas haloplanktis ATCC 14393 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_114188	429	1461	429	399	737.0	0.0	97.669	419	10	419	0	0	28109	Pseudoalteromonas nigrifaciens strain NBRC 103036 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_025775	429	1531	429	399	737.0	0.0	97.669	419	10	419	0	0	247523	Pseudoalteromonas aliena strain KMM 3562 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_025654	429	1506	429	399	737.0	0.0	97.669	419	10	419	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_025509	429	1505	429	399	737.0	0.0	97.669	419	10	419	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_114436	429	1458	429	399	737.0	0.0	97.669	419	10	419	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_028722	429	1494	429	399	737.0	0.0	97.669	419	10	419	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_026222	429	1436	429	399	737.0	0.0	97.669	419	10	419	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_114191	429	1393	426	396	732.0	0.0	97.65299999999999	416	10	416	0	0	43660	Pseudoalteromonas undina strain NBRC 103039 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:8222:3943	NR_114187	429	1459	426	396	732.0	0.0	97.65299999999999	416	10	416	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain NBRC 103034 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_159134	424	1448	424	418	773.0	0.0	99.52799999999999	422	2	422	0	0	1834927	Kordia zosterae strain ZO2-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_149793	424	1444	424	418	773.0	0.0	99.52799999999999	422	2	422	0	0	1781072	Kordia ulvae strain SC2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_109682	424	1416	424	412	761.0	0.0	99.057	420	4	420	0	0	1218801	Kordia antarctica strain IMCC3317 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_126287	424	1446	424	409	756.0	0.0	98.821	419	5	419	0	0	1348245	Kordia jejudonensis strain SSK3-3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_113886	424	1447	424	406	750.0	0.0	98.585	418	6	418	0	0	391587	Kordia algicida OT-1 strain NBRC 100336 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_027568	424	1514	424	406	750.0	0.0	98.585	418	6	418	0	0	221066	Kordia algicida strain OT-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1102:11315:3960	NR_117471	424	1474	424	397	734.0	0.0	97.87700000000001	415	9	415	0	0	701523	Kordia periserrulae strain IMCC 1412 16S ribosomal RNA, partial sequence
